2024-01-29 16:39:06,439 INFO    StreamThr :72645 [internal.py:wandb_internal():86] W&B internal server running at pid: 72645, started at: 2024-01-29 16:39:06.438529
2024-01-29 16:39:06,440 DEBUG   HandlerThread:72645 [handler.py:handle_request():146] handle_request: status
2024-01-29 16:39:06,446 INFO    WriterThread:72645 [datastore.py:open_for_write():85] open: /Users/adamimos/Documents/GitHub/epsilon-transformers/wandb/run-20240129_163906-46gpqypt/run-46gpqypt.wandb
2024-01-29 16:39:06,447 DEBUG   SenderThread:72645 [sender.py:send():382] send: header
2024-01-29 16:39:06,465 DEBUG   SenderThread:72645 [sender.py:send():382] send: run
2024-01-29 16:39:06,702 INFO    SenderThread:72645 [dir_watcher.py:__init__():211] watching files in: /Users/adamimos/Documents/GitHub/epsilon-transformers/wandb/run-20240129_163906-46gpqypt/files
2024-01-29 16:39:06,702 INFO    SenderThread:72645 [sender.py:_start_run_threads():1136] run started: 46gpqypt with start time 1706575146.438035
2024-01-29 16:39:06,709 DEBUG   HandlerThread:72645 [handler.py:handle_request():146] handle_request: check_version
2024-01-29 16:39:06,710 DEBUG   SenderThread:72645 [sender.py:send_request():409] send_request: check_version
2024-01-29 16:39:06,773 DEBUG   HandlerThread:72645 [handler.py:handle_request():146] handle_request: run_start
2024-01-29 16:39:06,779 DEBUG   HandlerThread:72645 [system_info.py:__init__():32] System info init
2024-01-29 16:39:06,780 DEBUG   HandlerThread:72645 [system_info.py:__init__():47] System info init done
2024-01-29 16:39:06,780 INFO    HandlerThread:72645 [system_monitor.py:start():194] Starting system monitor
2024-01-29 16:39:06,780 INFO    SystemMonitor:72645 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-29 16:39:06,780 INFO    HandlerThread:72645 [system_monitor.py:probe():214] Collecting system info
2024-01-29 16:39:06,780 DEBUG   HandlerThread:72645 [system_info.py:probe():196] Probing system
2024-01-29 16:39:06,780 INFO    SystemMonitor:72645 [interfaces.py:start():190] Started cpu monitoring
2024-01-29 16:39:06,782 INFO    SystemMonitor:72645 [interfaces.py:start():190] Started disk monitoring
2024-01-29 16:39:06,783 INFO    SystemMonitor:72645 [interfaces.py:start():190] Started gpuapple monitoring
2024-01-29 16:39:06,784 INFO    SystemMonitor:72645 [interfaces.py:start():190] Started memory monitoring
2024-01-29 16:39:06,785 INFO    SystemMonitor:72645 [interfaces.py:start():190] Started network monitoring
2024-01-29 16:39:06,788 DEBUG   HandlerThread:72645 [system_info.py:_probe_git():181] Probing git
2024-01-29 16:39:06,806 DEBUG   HandlerThread:72645 [system_info.py:_probe_git():189] Probing git done
2024-01-29 16:39:06,807 DEBUG   HandlerThread:72645 [system_info.py:probe():244] Probing system done
